Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Russian Federation,RUS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-26.21833248,-20.54873646,-9.027988514,19.82941745,4.060630386,-6.305602486,20.99415644,22.88186668,3.243617079,3.910829066,7.50005636,15.4239217,11.18326042,12.54877796,14.36950056,5.229852801,-17.62882798,11.82692926,9.49639694,3.894835197,-0.571667033,-2.176139225,-6.018466853,-3.869085647,3.004561358,5.447764199,-0.145294689,..,..
Rwanda,RWA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,270.7168241,293.2942273,279.9715596,310.5069528,280.9268226,267.7352551,274.5864292,244.7843831,253.6403805,242.9999525,241.7735276,263.5804252,285.5259786,287.3276499,120.0947516,189.5152836,201.7268477,232.5089518,231.7563726,273.5396779,292.241268,297.1683958,324.6205541,307.3859847,337.3588241,369.54151,413.6959122,433.3713557,426.6704955,450.7049546,469.7037091,501.4135284,527.1018887,537.9440845,559.9826356,608.5623799,621.4811103,624.2074089,661.3142846,708.1776985,..,..
Rwanda,RWA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.339859673,-4.542424115,10.90660539,-9.526398675,-4.695730875,2.558936111,-10.85343009,3.617876827,-4.195084378,-0.504701708,9.019555543,8.325942003,0.631000826,-58.202856,57.80480086,6.443577484,15.2592996,-0.323677513,18.02897797,6.836883857,1.685979477,9.237913152,-5.309142987,9.750880278,9.539601035,11.94842825,4.756015934,-1.546216678,5.633025807,4.215341822,6.751025964,5.123188518,2.056944967,4.096810747,8.675223351,2.122827629,0.438677638,5.944638783,7.086405803,..,..
Samoa,WSM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3496.781561,..,..,..,..,..,..
Samoa,WSM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,874.1149907,..,..,..,..,..,..
Sao Tome and Principe,STP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11235.1004,10780.76225,11570.449,11766.45104,13140.55177,14852.95329,16154.15785,16919.7266,18991.35123,16270.1197,17879.18849,20232.29722,20675.77539,20052.27891,19463.64389,16881.08275,16258.36324,16636.35799,17474.33248,17670.70791,..,..
Saudi Arabia,SAU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.043917147,7.324962122,1.693988198,11.67812386,13.03142778,8.760578063,4.739143637,12.24384223,-14.32879367,9.889716993,13.16116071,2.191931876,-3.01558934,-2.935501897,-13.26864154,-3.688860002,2.324925005,5.037006859,1.123793558,..,..
Senegal,SEN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,979.7951598,1007.955581,905.4996969,955.494956,966.8693561,1005.276788,981.2951965,924.9432276,948.9295825,907.0284677,959.808152,912.1162671,819.2308951,870.87282,931.7476101,958.4234317,992.3964965,914.8255545,882.3857321,868.7117218,865.6585255,855.9863046,824.0164364,710.6345761,751.1869649,740.3238706,769.7549319,778.5086357,857.3869572,839.9199084,906.2898176,859.0595951,913.0603635,905.3861997,938.2961487,937.9084751,947.1866673,921.5471461,966.8741512,980.1258659,938.0418148,921.4702238,950.301887,1009.701283,1068.184958,1121.215274,1179.599604,1200.057932,1227.192941,..,..
Senegal,SEN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,2.874113142,-10.16472216,5.52128943,1.190419691,3.972349671,-2.385570971,-5.742611308,2.59327861,-4.415618989,5.818966679,-4.968897664,-10.18350131,6.303708176,6.990089569,2.862987924,3.544682197,-7.816527188,-3.546011834,-1.54966357,-0.351462552,-1.117325206,-3.734857436,-13.75966004,5.706503759,-1.446123915,3.975430546,1.137206594,10.13197773,-2.037242198,7.901933097,-5.21138179,6.286032858,-0.840488111,3.634907294,-0.04131676,0.989242811,-2.706913226,4.918576904,1.370572853,-4.293739459,-1.766615388,3.128876281,6.250581759,5.792175884,4.964525691,5.207236372,1.734345139,2.261141564,..,..
Serbia,SRB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3833.58584,4108.03442,4370.544854,4350.908159,4214.448953,4257.364796,3918.274943,4081.507194,3968.742352,4585.51385,4726.536127,4775.74928,5083.429755,5313.914349,..,..
Serbia,SRB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.159056597,6.390171239,-0.449296273,-3.136338458,1.018302595,-7.964782665,4.165921332,-2.762823558,15.5407291,3.075386569,1.041209712,6.442559211,4.53403716,..,..
Seychelles,SYC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9215.157033,10511.23463,11662.29607,11914.07864,11301.4559,12456.5631,..,..,..,..
Seychelles,SYC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.252543607,20.21922957,9.238963187,-1.515708856,-3.355157159,3.295333927,12.08627463,7.336502558,-4.080896854,-14.17122339,-0.965469386,-2.614530679,6.120815009,..,..,..,..,..,..,..,..,..,14.06462844,10.950773,2.158945075,-5.14200687,10.22087077,..,..,..,..
Sierra Leone,SLE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,305.8839129,359.6326176,357.9428374,375.3143104,386.4535973,399.3334241,434.6491186,462.7169805,484.9851469,470.8920341,473.2549907,573.6831938,625.0145628,547.565172,493.13356,440.185996,533.5652877,559.5251979,602.9397433,..,..
Sierra Leone,SLE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.57160231,-0.469862895,4.853141664,2.967988858,3.332826216,8.843661062,6.457590883,4.812480926,-2.905885446,0.501804339,21.2207383,8.947685684,-12.3916138,-9.940663653,-10.7369622,21.2135989,4.865367159,7.759176082,..,..
Singapore,SGP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43437.32497,..,..,..,..,..,..
Singapore,SGP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5475.293773,5875.430688,6392.081287,6722.573978,6694.737076,6866.526447,7264.970283,7671.821733,7765.020789,8499.19572,9406.043953,10249.79346,11440.06656,12044.34855,11344.76318,11929.48088,11929.11909,12265.86983,12371.75754,12655.97376,13139.90937,13259.99742,13691.92545,14262.54216,14528.40792,..,..
Slovak Republic,SVK,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.308044664,8.793408113,5.170345573,-0.41408101,2.566036103,5.802698639,5.600180506,1.214823019,9.45489975,10.66981232,8.970290906,11.61265448,5.282154514,-5.808411855,5.154075812,-0.003032662,2.82293045,0.863271104,2.297298672,3.823772237,0.913918384,3.257376421,4.16754178,1.864083946,..,..
Slovenia,SVN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11053.85563,11341.05961,11916.64196,12342.70771,13099.55716,13039.2751,13653.75915,14223.51944,14680.50297,15117.3775,15524.39966,16304.6851,17351.10659,17662.33463,16381.89665,16132.01775,16047.23709,15239.28881,15168.32683,15827.69613,15893.92811,16694.89483,17713.97133,18670.02186,19292.28461,..,..
Slovenia,SVN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.598224371,5.075207894,3.575384374,6.131956325,-0.460183956,4.712562951,4.172918862,3.212872412,2.975882609,2.692412459,5.026187521,6.41791908,1.793707163,-7.249539856,-1.525335539,-0.525542856,-5.034812382,-0.465651508,4.34701404,0.418456277,5.039451004,6.104120465,5.397155282,3.332951367,..,..
Solomon Islands,SLB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2474.680701,2517.314626,2321.7903,2330.281478,2263.994377,2143.204563,1980.163755,2010.108172,2052.75065,2055.446457,2599.94732,2056.622912,2290.380238,2608.103627,3198.825843,3439.787449,2694.610485,2717.896852,2255.799328,2218.556137,1776.095992,1466.133555,1496.145342,1537.706615,1610.037389,1556.168287,1570.638988,1628.823111,1584.093438,1693.301217,1793.536318,1857.325661,1851.107993,1946.968258,1874.327466,1911.192239,2062.332531,2009.754243,1973.03442,2061.15448,..,..
Solomon Islands,SLB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.722805104,-7.767178724,0.365716812,-2.84459628,-5.335252383,-7.607337687,1.512219238,2.121402124,0.131326582,26.49063715,-20.89751601,11.36607613,13.87208044,22.64949176,7.532814133,-21.66345959,0.864183042,-17.00202578,-1.650997534,-19.94360827,-17.45189665,2.047002283,2.777890087,4.703808469,-3.345829263,0.929893033,3.704487402,-2.746134498,6.894023851,5.919507989,3.55662396,-0.334764527,5.178534451,-3.730969509,1.966826669,7.908167941,-2.549457339,-1.827080226,4.46622009,..,..
Somalia,SOM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196.0621062,..,..,..,..,..,..
Somalia,SOM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.03195163,1.343487086,-3.265905978,-0.156690037,41.58569537,-14.32896995,1.342057741,-7.854638553,-7.539344653,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,3391.680688,3460.078747,3836.933073,3936.571215,3618.353325,3465.809172,3357.941947,3437.498432,3454.742731,3708.275457,3629.881075,3544.444546,3518.515864,3721.355166,3403.424544,3259.728849,3414.041803,3460.154301,3482.026218,3426.205399,3415.899223,3397.234956,3501.707941,3509.65334,3610.887297,3683.953379,3728.624197,3701.839766,3696.033553,3829.158658,3856.496635,4108.843271,4296.805474,4422.674546,4667.93333,4904.738965,5008.257705,4779.911482,4938.66734,5038.801359,5097.517497,5095.085015,5096.5249,5093.930176,5187.995193,5102.00535,5158.796908,5121.934379,5119.868271,..,..
South Africa,ZAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,2.016642053,10.89149564,2.596817294,-8.083630957,-4.215844612,-3.112324406,2.369203708,0.501652552,7.338686154,-2.114038816,-2.353700493,-0.731530193,5.764910844,-8.54340982,-4.222091386,4.733919924,1.350671749,0.632108147,-1.603113112,-0.30080439,-0.54639395,3.07523577,0.226900677,2.884443211,2.023493824,1.212578281,-0.718346238,-0.156846673,3.601837015,0.713942129,6.543416488,4.574577082,2.929363988,5.545485698,5.073029498,2.110586123,-4.559394442,3.321313779,2.027551399,1.165279865,-0.047718954,0.028260284,-0.050911647,1.846609879,-1.657477315,1.113122273,-0.7145567,-0.040338423,..,..
South Sudan,SSD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1212.70333,761.7308235,902.6730829,808.6806621,..,..,..,..,..,..
South Sudan,SSD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-37.18737263,18.50289565,-10.4126757,..,..,..,..,..,..
Spain,ESP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,9454.930786,9869.077196,10691.4505,11433.79322,11588.68889,11540.00282,11787.50011,12011.31805,12260.05381,12176.05064,11940.48042,11486.66104,11523.39805,11524.90375,11761.3664,12176.25918,12938.02063,13716.32168,14395.67364,15218.98241,15928.34785,16443.94591,16595.97741,16304.62754,16279.87492,16978.86054,17355.24023,17940.1362,18816.06107,19566.74567,20219.21491,20866.65931,21266.69464,21683.73697,21877.81009,22201.71306,22578.80568,22850.85936,22382.47246,21735.4636,21606.67751,20976.70538,20449.63476,20339.02621,20670.23057,21695.62677,22457.44799,22991.70348,23466.51626,23762.96804,..,..
Spain,ESP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.380216205,8.332828813,6.943330233,1.354718165,-0.420117148,2.144690033,1.898773538,2.07084483,-0.685177827,-1.934701322,-3.800679462,0.319823288,0.013066421,2.051753823,3.527589924,6.256120563,6.015611445,4.952872764,5.719140251,4.661056984,3.236983929,0.924543876,-1.755545067,-0.15181352,4.293556506,2.216754655,3.370140461,4.882487289,3.98959484,3.334582315,3.20212432,1.917102902,1.961011508,0.895016946,1.480509127,1.698484314,1.204907318,-2.049756161,-2.890694309,-0.592515959,-2.915636324,-2.512647274,-0.540882762,1.628418001,4.960739042,3.511404497,2.378967973,2.065148316,1.263296938,..,..
Sri Lanka,LKA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,510.2656891,503.0708035,519.7915046,562.9036741,539.7049772,535.7912074,578.320803,629.0245527,740.9273268,776.9289114,934.8288513,935.3276098,1005.081344,1076.438715,1121.904549,1126.924285,1142.816443,1132.055726,1152.257207,1084.221136,1133.466516,1164.265098,1236.266771,1284.989541,1286.081024,1344.617102,1424.806172,1519.84303,1574.563425,1626.13304,1659.118928,1717.553337,1889.116291,1903.418019,1954.959968,2057.600637,2162.697594,2186.736744,2419.253965,2653.189645,2785.685085,3025.040615,3107.049927,3274.015477,3476.384496,3658.126644,3746.031589,3825.397979,3811.024965,..,..
Sri Lanka,LKA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,-1.410027315,3.323727187,8.294127385,-4.121255205,-0.725168377,7.937718107,8.767408913,17.78988971,4.858989977,20.32360202,0.053352929,7.457679317,7.099661319,4.223727099,0.44742989,1.410224133,-0.941596243,1.784495215,-5.904590611,4.542005195,2.71720264,6.18430227,3.941121033,0.084941019,4.551507765,5.963710417,6.67016048,3.600397811,3.27516911,2.028486405,3.522014492,9.988799212,0.757059172,2.707862791,5.250269598,5.107743234,1.111535426,10.63306875,9.66974462,4.993817171,8.592339862,2.711015236,5.37376462,6.18106483,5.227906985,2.403004426,2.118679145,-0.375725977,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7306.306252,..,..,..,..,..,..
St. Lucia,LCA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5616.050838,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1024.859968,1062.60015,1050.018133,1188.626977,1183.366509,1202.688627,1167.03365,1064.488949,1041.390353,..,..
Sudan,SDN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.682472094,-1.184078212,13.2006143,-0.442566744,1.63280927,-2.964605852,-8.786781854,-2.169923505,..,..
Suriname,SUR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7459.430386,..,..,..,..,..,..
Suriname,SUR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,23144.03654,23199.51544,23682.71337,24527.31359,24472.54472,25568.53092,25691.37953,24692.87148,24770.58543,25477.78248,25707.99455,25699.14973,25550.24174,25799.15019,27157.31146,27581.45654,29001.80081,29842.93425,30347.14187,30667.53215,30316.53008,29887.83808,28923.44692,27461.13145,29120.47437,30633.88841,30859.51481,31595.19574,32948.40318,34391.90418,35641.70039,35620.86095,35940.21771,37259.13916,38144.22562,39117.41186,41414.61761,42977.73651,42297.43907,39189.36822,41466.54731,42060.94053,41535.80128,41666.41135,42337.20321,43377.46776,43628.17278,44478.17409,44499.52338,45618.55656,..,..
Sweden,SWE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,0.239711413,2.082793184,3.56631528,-0.223297466,4.478431679,0.480468019,-3.886549001,0.314722232,2.854987198,0.903579697,-0.034404944,-0.579427682,0.974192179,5.264364344,1.561808054,5.149634747,2.900280065,1.689537662,1.055751083,-1.144539664,-1.414053629,-3.226700981,-5.055813259,6.04251474,5.19707895,0.736525479,2.383967938,4.282953147,4.381095478,3.633983754,-0.058469269,0.896544193,3.669764796,2.375488206,2.551333078,5.872591343,3.774316883,-1.582906632,-7.348130107,5.810706305,1.433428297,-1.248519979,0.314451774,1.609910339,2.457093228,0.577961392,1.948285385,0.047999459,2.514708241,..,..
Switzerland,CHE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55191.33695,55373.78241,57327.92748,59445.69845,60351.18384,62492.28067,60617.93479,59393.53576,61951.90033,62859.16779,65846.92524,67644.58176,64287.96975,58893.74553,62685.67157,68136.2783,65113.10237,66764.94403,66288.97263,65390.20479,67144.75694,65529.72175,64525.9211,63560.01119,64199.691,..,..
Switzerland,CHE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.330569023,3.529007729,3.694134895,1.523214316,3.547729639,-2.999323865,-2.019862647,4.307479825,1.464470742,4.753097361,2.730053854,-4.962129886,-8.390721055,6.438588684,8.695139724,-4.436954894,2.536880598,-0.712906157,-1.355833114,2.683203328,-2.405303505,-1.531824973,-1.49693316,1.006418646,..,..
